site,date,Date,h_m
R1b,2023-04-16,NA,NA
R1b,2023-04-17,NA,NA
R1b,2023-04-18,NA,NA
R1b,2023-04-19,NA,NA
R1b,2023-04-20,NA,NA
R1b,2023-04-21,NA,NA
R1b,2023-04-22,NA,NA
R1b,2023-04-23,NA,NA
R1b,2023-04-24,NA,NA
R1b,2023-04-25,NA,NA
R1b,2023-04-26,2023-04-26,2747.9981904761903
R1b,2023-04-27,2023-04-27,2747.9981875
R1b,2023-04-28,2023-04-28,2748.0375
R1b,2023-04-29,2023-04-29,2748.061958333333
R1b,2023-04-30,2023-04-30,2748.0475
R1b,2023-05-01,2023-05-01,2748.0320625
R1b,2023-05-02,2023-05-02,2748.0148541666667
R1b,2023-05-03,2023-05-03,2748.0039166666666
R1b,2023-05-04,2023-05-04,2748.0001666666667
R1b,2023-05-05,2023-05-05,2747.969791666667
R1b,2023-05-06,2023-05-06,2747.935375
R1b,2023-05-07,2023-05-07,2747.9131666666667
R1b,2023-05-08,2023-05-08,2747.8966458333334
R1b,2023-05-09,2023-05-09,2747.8811875
R1b,2023-05-10,2023-05-10,2747.876041666667
R1b,2023-05-11,2023-05-11,2747.981583333333
R1b,2023-05-12,2023-05-12,2748.1491458333335
R1b,2023-05-13,2023-05-13,2748.1109791666668
R1b,2023-05-14,2023-05-14,2748.2122916666667
R1b,2023-05-15,2023-05-15,2748.248125
R1b,2023-05-16,2023-05-16,2748.203791666667
R1b,2023-05-17,2023-05-17,2748.17175
R1b,2023-05-18,2023-05-18,2748.1584375
R1b,2023-05-19,2023-05-19,2748.1922916666667
R1b,2023-05-20,2023-05-20,2748.1460625
R1b,2023-05-21,2023-05-21,2748.1197291666667
R1b,2023-05-22,2023-05-22,2748.0992708333333
R1b,2023-05-23,2023-05-23,2748.0825416666667
R1b,2023-05-24,2023-05-24,2748.0745625
R1b,2023-05-25,2023-05-25,2748.0825416666667
R1b,2023-05-26,2023-05-26,2748.0846458333335
R1b,2023-05-27,2023-05-27,2748.0804583333334
R1b,2023-05-28,2023-05-28,2748.07575
R1b,2023-05-29,2023-05-29,2748.075354166667
R1b,2023-05-30,2023-05-30,2748.076104166667
R1b,2023-05-31,2023-05-31,2748.0824583333333
R1b,2023-06-01,2023-06-01,2748.0965
R1b,2023-06-02,2023-06-02,2748.1629166666667
R1b,2023-06-03,2023-06-03,2748.1643958333334
R1b,2023-06-04,2023-06-04,2748.259125
R1b,2023-06-05,2023-06-05,2748.3109791666666
R1b,2023-06-06,2023-06-06,2748.3102291666664
R1b,2023-06-07,2023-06-07,2748.297145833333
R1b,2023-06-08,2023-06-08,2748.3220208333332
R1b,2023-06-09,2023-06-09,2748.291583333333
R1b,2023-06-10,2023-06-10,2748.2773333333334
R1b,2023-06-11,2023-06-11,2748.272895833333
R1b,2023-06-12,2023-06-12,2748.295145833333
R1b,2023-06-13,2023-06-13,2748.3201666666664
R1b,2023-06-14,2023-06-14,2748.3253125
R1b,2023-06-15,2023-06-15,2748.3030208333334
R1b,2023-06-16,2023-06-16,2748.304291666667
R1b,2023-06-17,2023-06-17,2748.321895833333
R1b,2023-06-18,2023-06-18,2748.309458333333
R1b,2023-06-19,2023-06-19,2748.3015
R1b,2023-06-20,2023-06-20,2748.2992916666667
R1b,2023-06-21,2023-06-21,2748.3004791666667
R1b,2023-06-22,2023-06-22,2748.3062083333334
R1b,2023-06-23,2023-06-23,2748.312229166667
R1b,2023-06-24,2023-06-24,2748.3056666666666
R1b,2023-06-25,2023-06-25,2748.3048125
R1b,2023-06-26,2023-06-26,2748.304020833333
R1b,2023-06-27,2023-06-27,2748.2983541666667
R1b,2023-06-28,2023-06-28,2748.2976041666666
R1b,2023-06-29,2023-06-29,2748.2984166666665
R1b,2023-06-30,2023-06-30,2748.33725
R1b,2023-07-01,2023-07-01,2748.3476666666666
R1b,2023-07-02,2023-07-02,2748.3255625
R1b,2023-07-03,2023-07-03,2748.31375
R1b,2023-07-04,2023-07-04,2748.310791666667
R1b,2023-07-05,2023-07-05,2748.3379583333335
R1b,2023-07-06,2023-07-06,2748.3463333333334
R1b,2023-07-07,2023-07-07,2748.3384166666665
R1b,2023-07-08,2023-07-08,2748.351041666667
R1b,2023-07-09,2023-07-09,2748.3337916666665
R1b,2023-07-10,2023-07-10,2748.3168958333335
R1b,2023-07-11,2023-07-11,2748.3019791666666
R1b,2023-07-12,2023-07-12,2748.29
R1b,2023-07-13,2023-07-13,2748.2814583333334
R1b,2023-07-14,2023-07-14,2748.2752708333333
R1b,2023-07-15,2023-07-15,2748.272645833333
R1b,2023-07-16,2023-07-16,2748.2635416666667
R1b,2023-07-17,2023-07-17,2748.2545833333334
R1b,2023-07-18,2023-07-18,2748.2479166666667
R1b,2023-07-19,2023-07-19,2748.2464375
R1b,2023-07-20,2023-07-20,2748.272125
R1b,2023-07-21,2023-07-21,2748.2880208333336
R1b,2023-07-22,2023-07-22,2748.2739166666665
R1b,2023-07-23,2023-07-23,2748.2558958333334
R1b,2023-07-24,2023-07-24,2748.240333333333
R1b,2023-07-25,2023-07-25,2748.2346666666667
R1b,2023-07-26,2023-07-26,2748.2283125
R1b,2023-07-27,2023-07-27,2748.2238333333335
R1b,2023-07-28,2023-07-28,2748.228145833333
R1b,2023-07-29,2023-07-29,2748.2379791666667
R1b,2023-07-30,2023-07-30,2748.2380208333334
R1b,2023-07-31,2023-07-31,2748.272645833333
R1b,2023-08-01,2023-08-01,2748.289583333333
R1b,2023-08-02,2023-08-02,2748.274229166667
R1b,2023-08-03,2023-08-03,2748.296875
R1b,2023-08-04,2023-08-04,2748.275416666667
R1b,2023-08-05,2023-08-05,2748.2553541666666
R1b,2023-08-06,2023-08-06,2748.2673125
R1b,2023-08-07,2023-08-07,2748.2763958333335
R1b,2023-08-08,2023-08-08,2748.2634375
R1b,2023-08-09,2023-08-09,2748.2489375
R1b,2023-08-10,2023-08-10,2748.2370416666668
R1b,2023-08-11,2023-08-11,2748.2258125
R1b,2023-08-12,2023-08-12,2748.2261875
R1b,2023-08-13,2023-08-13,2748.2306875
R1b,2023-08-14,2023-08-14,2748.226416666667
R1b,2023-08-15,2023-08-15,2748.2123333333334
R1b,2023-08-16,2023-08-16,2748.199145833333
R1b,2023-08-17,2023-08-17,2748.1946041666665
R1b,2023-08-18,2023-08-18,2748.1908333333336
R1b,2023-08-19,2023-08-19,2748.2005
R1b,2023-08-20,2023-08-20,2748.2051666666666
R1b,2023-08-21,2023-08-21,2748.183020833333
R1b,2023-08-22,2023-08-22,2748.171375
R1b,2023-08-23,2023-08-23,2748.1755625
R1b,2023-08-24,2023-08-24,2748.2038958333333
R1b,2023-08-25,2023-08-25,2748.2441041666666
R1b,2023-08-26,2023-08-26,2748.247875
R1b,2023-08-27,2023-08-27,2748.2290625
R1b,2023-08-28,2023-08-28,2748.232645833333
R1b,2023-08-29,2023-08-29,2748.232229166667
R1b,2023-08-30,2023-08-30,2748.205354166667
R1b,2023-08-31,2023-08-31,2748.191208333333
R1b,2023-09-01,2023-09-01,2748.1771875
R1b,2023-09-02,2023-09-02,2748.1705833333335
R1b,2023-09-03,2023-09-03,2748.176229166667
R1b,2023-09-04,2023-09-04,2748.1790625
R1b,2023-09-05,2023-09-05,2748.163541666667
R1b,2023-09-06,2023-09-06,2748.160479166667
R1b,2023-09-07,2023-09-07,2748.1462708333333
R1b,2023-09-08,2023-09-08,2748.143875
R1b,2023-09-09,2023-09-09,2748.1397291666667
R1b,2023-09-10,2023-09-10,2748.1589
R1b,2023-09-11,2023-09-11,2748.210625
R1b,2023-09-12,2023-09-12,2748.183520833333
R1b,2023-09-13,2023-09-13,2748.1695208333335
R1b,2023-09-14,2023-09-14,2748.1917708333335
R1b,2023-09-15,2023-09-15,2748.2131666666664
R1b,2023-09-16,2023-09-16,2748.18925
R1b,2023-09-17,2023-09-17,2748.1732708333334
R1b,2023-09-18,2023-09-18,2748.1639583333335
R1b,2023-09-19,2023-09-19,2748.1543541666665
R1b,2023-09-20,2023-09-20,2748.15025
R1b,2023-09-21,2023-09-21,2748.1488958333334
R1b,2023-09-22,2023-09-22,2748.1447916666666
R1b,2023-09-23,2023-09-23,2748.1380208333335
R1b,2023-09-24,2023-09-24,2748.1325
R1b,2023-09-25,2023-09-25,2748.1304791666666
R1b,2023-09-26,2023-09-26,2748.1290208333335
R1b,2023-09-27,2023-09-27,2748.127
R1b,2023-09-28,2023-09-28,2748.1240416666665
R1b,2023-09-29,2023-09-29,2748.1211458333332
R1b,2023-09-30,2023-09-30,2748.1186666666667
R1b,2023-10-01,2023-10-01,2748.1169375
R1b,2023-10-02,2023-10-02,2748.1307708333334
R1b,2023-10-03,2023-10-03,2748.137458333333
R1b,2023-10-04,2023-10-04,2748.1221041666668
R1b,2023-10-05,2023-10-05,2748.1133333333332
R1b,2023-10-06,2023-10-06,2748.1102708333333
R1b,2023-10-07,2023-10-07,2748.1108125
R1b,2023-10-08,2023-10-08,2748.1067083333332
R1b,2023-10-09,2023-10-09,2748.1067708333335
R1b,2023-10-10,2023-10-10,2748.1068125
R1b,2023-10-11,2023-10-11,2748.1194791666667
R1b,2023-10-12,2023-10-12,2748.1189583333335
R1b,2023-10-13,2023-10-13,2748.1064375
R1b,2023-10-14,2023-10-14,2748.1013541666666
R1b,2023-10-15,2023-10-15,2748.0975200000003
R2a,2021-06-04,2021-06-04,2743.9278249999998
R2a,2021-06-05,2021-06-05,2743.99003125
R2a,2021-06-06,2021-06-06,2744.0360625
R2a,2021-06-07,2021-06-07,2744.1319791666665
R2a,2021-06-08,2021-06-08,2744.1734895833333
R2a,2021-06-09,2021-06-09,2744.120177083333
R2a,2021-06-10,2021-06-10,2744.10578125
R2a,2021-06-11,2021-06-11,2744.0665208333335
R2a,2021-06-12,2021-06-12,2744.0119479166665
R2a,2021-06-13,2021-06-13,2744.016
R2a,2021-06-14,2021-06-14,2744.0624583333333
R2a,2021-06-15,2021-06-15,2744.022322916667
R2a,2021-06-16,2021-06-16,2743.9740104166667
R2a,2021-06-17,2021-06-17,2743.9312291666665
R2a,2021-06-18,2021-06-18,2743.8799583333334
R2a,2021-06-19,2021-06-19,2743.8461770833333
R2a,2021-06-20,2021-06-20,2743.851625
R2a,2021-06-21,2021-06-21,2743.8277083333332
R2a,2021-06-22,2021-06-22,2743.81190625
R2a,2021-06-23,2021-06-23,2743.779395833333
R2a,2021-06-24,2021-06-24,2743.7446770833335
R2a,2021-06-25,2021-06-25,2743.743104166667
R2a,2021-06-26,2021-06-26,2743.7289166666665
R2a,2021-06-27,2021-06-27,2743.695
R2a,2021-06-28,2021-06-28,2743.67521875
R2a,2021-06-29,2021-06-29,2743.65028125
R2a,2021-06-30,2021-06-30,2743.6454375
R2a,2021-07-01,2021-07-01,2743.6717708333335
R2a,2021-07-02,2021-07-02,2743.6639999999998
R2a,2021-07-03,2021-07-03,2743.658395833333
R2a,2021-07-04,2021-07-04,2743.6658125
R2a,2021-07-05,2021-07-05,2743.67246875
R2a,2021-07-06,2021-07-06,2743.67446875
R2a,2021-07-07,2021-07-07,2743.6512604166664
R2a,2021-07-08,2021-07-08,2743.6284895833332
R2a,2021-07-09,2021-07-09,2743.61759375
R2a,2021-07-10,2021-07-10,2743.6043229166667
R2a,2021-07-11,2021-07-11,2743.5849270833332
R2a,2021-07-12,2021-07-12,2743.56609375
R2a,2021-07-13,2021-07-13,2743.55384375
R2a,2021-07-14,2021-07-14,2743.539802083333
R2a,2021-07-15,2021-07-15,2743.5376145833334
R2a,2021-07-16,2021-07-16,2743.5350416666665
R2a,2021-07-17,2021-07-17,2743.5206770833333
R2a,2021-07-18,2021-07-18,2743.509916666667
R2a,2021-07-19,2021-07-19,2743.505020833333
R2a,2021-07-20,2021-07-20,2743.505833333333
R2a,2021-07-21,2021-07-21,2743.5184375
R2a,2021-07-22,2021-07-22,2743.50703125
R2a,2021-07-23,2021-07-23,2743.5048125
R2a,2021-07-24,2021-07-24,2743.4963020833334
R2a,2021-07-25,2021-07-25,2743.4820624999998
R2a,2021-07-26,2021-07-26,2743.4750208333335
R2a,2021-07-27,2021-07-27,2743.4673020833334
R2a,2021-07-28,2021-07-28,2743.46025
R2a,2021-07-29,2021-07-29,2743.459677083333
R2a,2021-07-30,2021-07-30,2743.4734375
R2a,2021-07-31,2021-07-31,2743.529072916667
R2a,2021-08-01,2021-08-01,2743.5061666666666
R2a,2021-08-02,2021-08-02,2743.4769166666665
R2a,2021-08-03,2021-08-03,2743.5291041666665
R2a,2021-08-04,2021-08-04,2743.61325
R2a,2021-08-05,2021-08-05,2743.53153125
R2a,2021-08-06,2021-08-06,2743.5168645833332
R2a,2021-08-07,2021-08-07,2743.5573645833333
R2a,2021-08-08,2021-08-08,2743.50728125
R2a,2021-08-09,2021-08-09,2743.4911770833332
R2a,2021-08-10,2021-08-10,2743.4757395833335
R2a,2021-08-11,2021-08-11,2743.4652604166668
R2a,2021-08-12,2021-08-12,2743.4588229166666
R2a,2021-08-13,2021-08-13,2743.45659375
R2a,2021-08-14,2021-08-14,2743.4500416666665
R2a,2021-08-15,2021-08-15,2743.4422916666667
R2a,2021-08-16,2021-08-16,2743.43590625
R2a,2021-08-17,2021-08-17,2743.4319895833332
R2a,2021-08-18,2021-08-18,2743.4288125
R2a,2021-08-19,2021-08-19,2743.4302708333335
R2a,2021-08-20,2021-08-20,2743.432375
R2a,2021-08-21,2021-08-21,2743.4162291666667
R2a,2021-08-22,2021-08-22,2743.4123645833333
R2a,2021-08-23,2021-08-23,2743.4062291666664
R2a,2021-08-24,2021-08-24,2743.402541666667
R2a,2021-08-25,2021-08-25,2743.396979166667
R2a,2021-08-26,2021-08-26,2743.3960833333335
R2a,2021-08-27,2021-08-27,2743.4049583333335
R2a,2021-08-28,2021-08-28,2743.39540625
R2a,2021-08-29,2021-08-29,2743.3925416666666
R2a,2021-08-30,2021-08-30,2743.385729166667
R2a,2021-08-31,2021-08-31,2743.380239583333
R2a,2021-09-01,2021-09-01,2743.377614583333
R2a,2021-09-02,2021-09-02,2743.3856354166664
R2a,2021-09-03,2021-09-03,2743.3847083333335
R2a,2021-09-04,2021-09-04,2743.378833333333
R2a,2021-09-05,2021-09-05,2743.366864583333
R2a,2021-09-06,2021-09-06,2743.3623333333335
R2a,2021-09-07,2021-09-07,2743.364364583333
R2a,2021-09-08,2021-09-08,2743.3645
R2a,2021-09-09,2021-09-09,2743.3579375
R2a,2021-09-10,2021-09-10,2743.3574270833333
R2a,2021-09-11,2021-09-11,2743.356333333333
R2a,2021-09-12,2021-09-12,2743.35825
R2a,2021-09-13,2021-09-13,2743.3598541666665
R2a,2021-09-14,2021-09-14,2743.361052083333
R2a,2021-09-15,2021-09-15,2743.3552916666667
R2a,2021-09-16,2021-09-16,2743.351833333333
R2a,2021-09-17,2021-09-17,2743.35078125
R2a,2021-09-18,2021-09-18,2743.3543229166667
R2a,2021-09-19,2021-09-19,2743.35253125
R2a,2021-09-20,2021-09-20,2743.3613958333335
R2a,2021-09-21,2021-09-21,2743.3565416666665
R2a,2021-09-22,2021-09-22,2743.3514479166665
R2a,2021-09-23,2021-09-23,2743.3472500000003
R2a,2021-09-24,2021-09-24,2743.34465625
R2a,2021-09-25,2021-09-25,2743.34221875
R2a,2021-09-26,2021-09-26,2743.338760416667
R2a,2021-09-27,2021-09-27,2743.33871875
R2a,2021-09-28,2021-09-28,2743.34453125
R2a,2021-09-29,2021-09-29,2743.347260416667
R2a,2021-09-30,2021-09-30,2743.346989583333
R2a,2021-10-01,2021-10-01,2743.344114583333
R2a,2021-10-02,2021-10-02,2743.33571875
R2a,2021-10-03,2021-10-03,2743.3308125
R2a,2021-10-04,2021-10-04,2743.333489583333
R2a,2021-10-05,2021-10-05,2743.329708333333
R2a,2021-10-06,2021-10-06,2743.330479166667
R2a,2021-10-07,2021-10-07,2743.3301354166665
R2a,2021-10-08,2021-10-08,2743.33175
R2a,2021-10-09,2021-10-09,2743.34721875
R2a,2021-10-10,2021-10-10,2743.342291666667
R2a,2021-10-11,2021-10-11,2743.3316979166666
R2a,2021-10-12,2021-10-12,2743.3329791666665
R2a,2021-10-13,2021-10-13,2743.328447916667
R2a,2021-10-14,2021-10-14,2743.3310104166667
R2a,2021-10-15,2021-10-15,2743.329979166667
R2a,2021-10-16,2021-10-16,2743.33078125
R2a,2021-10-17,2021-10-17,2743.3338020833335
R2a,2021-10-18,2021-10-18,2743.3340208333334
R2a,2021-10-19,2021-10-19,2743.33228125
R2a,2021-10-20,2021-10-20,2743.3252666666667
R2a,2021-10-21,NA,NA
R2a,2021-10-22,NA,NA
R2a,2021-10-23,NA,NA
R2a,2021-10-24,NA,NA
R2a,2021-10-25,NA,NA
R2a,2021-10-26,NA,NA
R2a,2021-10-27,NA,NA
R2a,2021-10-28,NA,NA
R2a,2021-10-29,NA,NA
R2a,2021-10-30,NA,NA
R2a,2021-10-31,NA,NA
R2a,2021-11-01,NA,NA
R2a,2021-11-02,NA,NA
R2a,2021-11-03,NA,NA
R2a,2021-11-04,NA,NA
R2a,2021-11-05,NA,NA
R2a,2021-11-06,NA,NA
R2a,2021-11-07,NA,NA
R2a,2021-11-08,NA,NA
R2a,2021-11-09,NA,NA
R2a,2021-11-10,NA,NA
R2a,2021-11-11,NA,NA
R2a,2021-11-12,NA,NA
R2a,2021-11-13,NA,NA
R2a,2021-11-14,NA,NA
R2a,2021-11-15,NA,NA
R2a,2021-11-16,NA,NA
R2a,2021-11-17,NA,NA
R2a,2021-11-18,NA,NA
R2a,2021-11-19,NA,NA
R2a,2021-11-20,NA,NA
R2a,2021-11-21,NA,NA
R2a,2021-11-22,NA,NA
R2a,2021-11-23,NA,NA
R2a,2021-11-24,NA,NA
R2a,2021-11-25,NA,NA
R2a,2021-11-26,NA,NA
R2a,2021-11-27,NA,NA
R2a,2021-11-28,NA,NA
R2a,2021-11-29,NA,NA
R2a,2021-11-30,NA,NA
R2a,2021-12-01,NA,NA
R2a,2021-12-02,NA,NA
R2a,2021-12-03,NA,NA
R2a,2021-12-04,NA,NA
R2a,2021-12-05,NA,NA
R2a,2021-12-06,NA,NA
R2a,2021-12-07,NA,NA
R2a,2021-12-08,NA,NA
R2a,2021-12-09,NA,NA
R2a,2021-12-10,NA,NA
R2a,2021-12-11,NA,NA
R2a,2021-12-12,NA,NA
R2a,2021-12-13,NA,NA
R2a,2021-12-14,NA,NA
R2a,2021-12-15,NA,NA
R2a,2021-12-16,NA,NA
R2a,2021-12-17,NA,NA
R2a,2021-12-18,NA,NA
R2a,2021-12-19,NA,NA
R2a,2021-12-20,NA,NA
R2a,2021-12-21,NA,NA
R2a,2021-12-22,NA,NA
R2a,2021-12-23,NA,NA
R2a,2021-12-24,NA,NA
R2a,2021-12-25,NA,NA
R2a,2021-12-26,NA,NA
R2a,2021-12-27,NA,NA
R2a,2021-12-28,NA,NA
R2a,2021-12-29,NA,NA
R2a,2021-12-30,NA,NA
R2a,2021-12-31,NA,NA
R2a,2022-01-01,NA,NA
R2a,2022-01-02,NA,NA
R2a,2022-01-03,NA,NA
R2a,2022-01-04,NA,NA
R2a,2022-01-05,NA,NA
R2a,2022-01-06,NA,NA
R2a,2022-01-07,NA,NA
R2a,2022-01-08,NA,NA
R2a,2022-01-09,NA,NA
R2a,2022-01-10,NA,NA
R2a,2022-01-11,NA,NA
R2a,2022-01-12,NA,NA
R2a,2022-01-13,NA,NA
R2a,2022-01-14,NA,NA
R2a,2022-01-15,NA,NA
R2a,2022-01-16,NA,NA
R2a,2022-01-17,NA,NA
R2a,2022-01-18,NA,NA
R2a,2022-01-19,NA,NA
R2a,2022-01-20,NA,NA
R2a,2022-01-21,NA,NA
R2a,2022-01-22,NA,NA
R2a,2022-01-23,NA,NA
R2a,2022-01-24,NA,NA
R2a,2022-01-25,NA,NA
R2a,2022-01-26,NA,NA
R2a,2022-01-27,NA,NA
R2a,2022-01-28,NA,NA
R2a,2022-01-29,NA,NA
R2a,2022-01-30,NA,NA
R2a,2022-01-31,NA,NA
R2a,2022-02-01,NA,NA
R2a,2022-02-02,NA,NA
R2a,2022-02-03,NA,NA
R2a,2022-02-04,NA,NA
R2a,2022-02-05,NA,NA
R2a,2022-02-06,NA,NA
R2a,2022-02-07,NA,NA
R2a,2022-02-08,NA,NA
R2a,2022-02-09,NA,NA
R2a,2022-02-10,NA,NA
R2a,2022-02-11,NA,NA
R2a,2022-02-12,NA,NA
R2a,2022-02-13,NA,NA
R2a,2022-02-14,NA,NA
R2a,2022-02-15,NA,NA
R2a,2022-02-16,NA,NA
R2a,2022-02-17,NA,NA
R2a,2022-02-18,NA,NA
R2a,2022-02-19,NA,NA
R2a,2022-02-20,NA,NA
R2a,2022-02-21,NA,NA
R2a,2022-02-22,NA,NA
R2a,2022-02-23,NA,NA
R2a,2022-02-24,NA,NA
R2a,2022-02-25,NA,NA
R2a,2022-02-26,NA,NA
R2a,2022-02-27,NA,NA
R2a,2022-02-28,NA,NA
R2a,2022-03-01,NA,NA
R2a,2022-03-02,NA,NA
R2a,2022-03-03,NA,NA
R2a,2022-03-04,NA,NA
R2a,2022-03-05,NA,NA
R2a,2022-03-06,NA,NA
R2a,2022-03-07,NA,NA
R2a,2022-03-08,NA,NA
R2a,2022-03-09,NA,NA
R2a,2022-03-10,NA,NA
R2a,2022-03-11,NA,NA
R2a,2022-03-12,NA,NA
R2a,2022-03-13,NA,NA
R2a,2022-03-14,NA,NA
R2a,2022-03-15,NA,NA
R2a,2022-03-16,NA,NA
R2a,2022-03-17,NA,NA
R2a,2022-03-18,NA,NA
R2a,2022-03-19,NA,NA
R2a,2022-03-20,NA,NA
R2a,2022-03-21,NA,NA
R2a,2022-03-22,NA,NA
R2a,2022-03-23,NA,NA
R2a,2022-03-24,NA,NA
R2a,2022-03-25,NA,NA
R2a,2022-03-26,NA,NA
R2a,2022-03-27,NA,NA
R2a,2022-03-28,NA,NA
R2a,2022-03-29,NA,NA
R2a,2022-03-30,NA,NA
R2a,2022-03-31,NA,NA
R2a,2022-04-01,NA,NA
R2a,2022-04-02,NA,NA
R2a,2022-04-03,NA,NA
R2a,2022-04-04,NA,NA
R2a,2022-04-05,NA,NA
R2a,2022-04-06,NA,NA
R2a,2022-04-07,NA,NA
R2a,2022-04-08,NA,NA
R2a,2022-04-09,NA,NA
R2a,2022-04-10,NA,NA
R2a,2022-04-11,NA,NA
R2a,2022-04-12,NA,NA
R2a,2022-04-13,NA,NA
R2a,2022-04-14,NA,NA
R2a,2022-04-15,NA,NA
R2a,2022-04-16,NA,NA
R2a,2022-04-17,NA,NA
R2a,2022-04-18,NA,NA
R2a,2022-04-19,NA,NA
R2a,2022-04-20,NA,NA
R2a,2022-04-21,NA,NA
R2a,2022-04-22,NA,NA
R2a,2022-04-23,NA,NA
R2a,2022-04-24,NA,NA
R2a,2022-04-25,NA,NA
R2a,2022-04-26,NA,NA
R2a,2022-04-27,2022-04-27,2743.3455
R2a,2022-04-28,2022-04-28,2743.348875
R2a,2022-04-29,2022-04-29,2743.367802083333
R2a,2022-04-30,2022-04-30,2743.3542395833333
R2a,2022-05-01,2022-05-01,2743.3474791666667
R2a,2022-05-02,2022-05-02,2743.3464375
R2a,2022-05-03,2022-05-03,2743.345
R2a,2022-05-04,2022-05-04,2743.356260416667
R2a,2022-05-05,2022-05-05,2743.3587291666668
R2a,2022-05-06,2022-05-06,2743.3786979166666
R2a,2022-05-07,2022-05-07,2743.45328125
R2a,2022-05-08,2022-05-08,2743.5212708333333
R2a,2022-05-09,2022-05-09,2743.4937291666665
R2a,2022-05-10,2022-05-10,2743.46140625
R2a,2022-05-11,2022-05-11,2743.5081041666667
R2a,2022-05-12,2022-05-12,2743.5562234042554
R2a,2022-05-13,2022-05-13,2743.511625
R2a,2022-05-14,2022-05-14,2743.5144479166665
R2a,2022-05-15,2022-05-15,2743.569322916667
R2a,2022-05-16,2022-05-16,2743.6134375
R2a,2022-05-17,2022-05-17,2743.622770833333
R2a,2022-05-18,2022-05-18,2743.6819479166666
R2a,2022-05-19,2022-05-19,2743.7119895833334
R2a,2022-05-20,2022-05-20,2743.69053125
R2a,2022-05-21,2022-05-21,2743.5951041666667
R2a,2022-05-22,2022-05-22,2743.5282708333334
R2a,2022-05-23,2022-05-23,2743.50375
R2a,2022-05-24,2022-05-24,2743.4855625
R2a,2022-05-25,2022-05-25,2743.4847604166666
R2a,2022-05-26,2022-05-26,2743.4983541666666
R2a,2022-05-27,2022-05-27,2743.54609375
R2a,2022-05-28,2022-05-28,2743.601833333333
R2a,2022-05-29,2022-05-29,2743.647895833333
R2a,2022-05-30,2022-05-30,2743.59046875
R2a,2022-05-31,2022-05-31,2743.5422604166665
R2a,2022-06-01,2022-06-01,2743.54746875
R2a,2022-06-02,2022-06-02,2743.58228125
R2a,2022-06-03,2022-06-03,2743.668708333333
R2a,2022-06-04,2022-06-04,2743.703395833333
R2a,2022-06-05,2022-06-05,2743.78909375
R2a,2022-06-06,2022-06-06,2743.9308854166666
R2a,2022-06-07,2022-06-07,2743.948645833333
R2a,2022-06-08,2022-06-08,2743.9259479166667
R2a,2022-06-09,2022-06-09,2743.9566458333334
R2a,2022-06-10,2022-06-10,2744.0444895833334
R2a,2022-06-11,2022-06-11,2744.11659375
R2a,2022-06-12,2022-06-12,2744.142
R2a,2022-06-13,2022-06-13,2744.08253125
R2a,2022-06-14,2022-06-14,2743.99453125
R2a,2022-06-15,2022-06-15,2743.8735833333335
R2a,2022-06-16,2022-06-16,2743.837520833333
R2a,2022-06-17,2022-06-17,2743.9151875000002
R2a,2022-06-18,2022-06-18,2743.973177083333
R2a,2022-06-19,2022-06-19,2743.919125
R2a,2022-06-20,2022-06-20,2743.8498125
R2a,2022-06-21,2022-06-21,2743.7838854166666
R2a,2022-06-22,2022-06-22,2743.7478645833335
R2a,2022-06-23,2022-06-23,2743.715385416667
R2a,2022-06-24,2022-06-24,2743.7085729166665
R2a,2022-06-25,2022-06-25,2743.709010416667
R2a,2022-06-26,2022-06-26,2743.7030208333335
R2a,2022-06-27,2022-06-27,2743.69790625
R2a,2022-06-28,2022-06-28,2743.678
R2a,2022-06-29,2022-06-29,2743.6718645833334
R2a,2022-06-30,2022-06-30,2743.675583333333
R2a,2022-07-01,2022-07-01,2743.669
R2a,2022-07-02,2022-07-02,2743.6617291666666
R2a,2022-07-03,2022-07-03,2743.6535729166667
R2a,2022-07-04,2022-07-04,2743.6629375
R2a,2022-07-05,2022-07-05,2743.68746875
R2a,2022-07-06,2022-07-06,2743.7002291666668
R2a,2022-07-07,2022-07-07,2743.6506770833334
R2a,2022-07-08,2022-07-08,2743.622677083333
R2a,2022-07-09,2022-07-09,2743.6066145833333
R2a,2022-07-10,2022-07-10,2743.5926041666667
R2a,2022-07-11,2022-07-11,2743.5791458333333
R2a,2022-07-12,2022-07-12,2743.57021875
R2a,2022-07-13,2022-07-13,2743.5528645833333
R2a,2022-07-14,2022-07-14,2743.5522291666666
R2a,2022-07-15,2022-07-15,2743.5636041666667
R2a,2022-07-16,2022-07-16,2743.571895833333
R2a,2022-07-17,2022-07-17,2743.5476354166667
R2a,2022-07-18,2022-07-18,2743.5316145833335
R2a,2022-07-19,2022-07-19,2743.52459375
R2a,2022-07-20,2022-07-20,2743.5159270833333
R2a,2022-07-21,2022-07-21,2743.50015625
R2a,2022-07-22,2022-07-22,2743.484625
R2a,2022-07-23,2022-07-23,2743.4763125
R2a,2022-07-24,2022-07-24,2743.4840625
R2a,2022-07-25,2022-07-25,2743.4679791666667
R2a,2022-07-26,2022-07-26,2743.45821875
R2a,2022-07-27,2022-07-27,2743.4513645833335
R2a,2022-07-28,2022-07-28,2743.4530104166665
R2a,2022-07-29,2022-07-29,2743.4450625
R2a,2022-07-30,2022-07-30,2743.4385
R2a,2022-07-31,2022-07-31,2743.4352395833334
